hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
0, 2100.00000, 277.341, 0.122653, 277.341, -119.877, 277.341, 120.123, 0, 0, 1.1633, -179.877, 1.1633, 60.1227, 1.1633, -59.8773, 2.27021E-010, 60.1227
0, 2160.00000, 277.341, 0.122675, 277.341, -119.877, 277.341, 120.123, 0, 0, 1.16346, -179.877, 1.16346, 60.1227, 1.16346, -59.8773, 2.27053E-010, 60.1226
0, 2220.00000, 277.341, 0.122679, 277.341, -119.877, 277.341, 120.123, 0, 0, 1.16352, -179.877, 1.16352, 60.1227, 1.16352, -59.8773, 2.27066E-010, 60.1226
0, 2280.00000, 277.341, 0.122697, 277.341, -119.877, 277.341, 120.123, 0, 0, 1.16367, -179.877, 1.16367, 60.1227, 1.16367, -59.8773, 2.27095E-010, 60.1227
0, 2340.00000, 277.341, 0.122747, 277.341, -119.877, 277.341, 120.123, 0, 0, 1.1641, -179.877, 1.1641, 60.1227, 1.1641, -59.8773, 2.27177E-010, 60.1225
0, 2400.00000, 277.341, 0.122778, 277.341, -119.877, 277.341, 120.123, 0, 0, 1.16442, -179.877, 1.16442, 60.1228, 1.16442, -59.8772, 2.27241E-010, 60.1226
0, 2460.00000, 277.341, 0.12284, 277.341, -119.877, 277.341, 120.123, 0, 0, 1.16496, -179.877, 1.16496, 60.1228, 1.16496, -59.8772, 2.27345E-010, 60.1229
0, 2520.00000, 277.341, 0.122912, 277.341, -119.877, 277.341, 120.123, 0, 0, 1.16563, -179.877, 1.16563, 60.1229, 1.16563, -59.8771, 2.27476E-010, 60.1228
0, 2580.00000, 277.341, 0.122895, 277.341, -119.877, 277.341, 120.123, 0, 0, 1.1656, -179.877, 1.1656, 60.1229, 1.1656, -59.8771, 2.27471E-010, 60.1229
0, 2640.00000, 277.341, 0.122916, 277.341, -119.877, 277.341, 120.123, 0, 0, 1.16574, -179.877, 1.16574, 60.1229, 1.16574, -59.8771, 2.27498E-010, 60.1229
0, 2700.00000, 277.341, 0.122785, 277.341, -119.877, 277.341, 120.123, 0, 0, 1.16474, -179.877, 1.16474, 60.1228, 1.16474, -59.8772, 2.27302E-010, 60.1228
0, 2760.00000, 277.341, 0.122771, 277.341, -119.877, 277.341, 120.123, 0, 0, 1.16442, -179.877, 1.16442, 60.1228, 1.16442, -59.8772, 2.2724E-010, 60.1228
0, 2820.00000, 277.341, 0.122764, 277.341, -119.877, 277.341, 120.123, 0, 0, 1.16435, -179.877, 1.16435, 60.1228, 1.16435, -59.8772, 2.27226E-010, 60.1227
0, 2880.00000, 277.341, 0.122705, 277.341, -119.877, 277.341, 120.123, 0, 0, 1.16387, -179.877, 1.16387, 60.1227, 1.16387, -59.8773, 2.27133E-010, 60.1227
0, 2940.00000, 277.341, 0.122672, 277.341, -119.877, 277.341, 120.123, 0, 0, 1.16352, -179.877, 1.16352, 60.1227, 1.16352, -59.8773, 2.27064E-010, 60.1227
0, 3000.00000, 277.341, 0.122619, 277.341, -119.877, 277.341, 120.123, 0, 0, 1.16304, -179.877, 1.16304, 60.1226, 1.16304, -59.8774, 2.26972E-010, 60.1226
0, 3060.00000, 277.341, 0.12254, 277.341, -119.877, 277.341, 120.123, 0, 0, 1.16234, -179.877, 1.16234, 60.1225, 1.16234, -59.8775, 2.26834E-010, 60.1225
0, 3120.00000, 277.341, 0.122493, 277.341, -119.878, 277.341, 120.122, 0, 0, 1.16184, -179.878, 1.16184, 60.1225, 1.16184, -59.8775, 2.26737E-010, 60.1225
0, 3180.00000, 277.341, 0.122485, 277.341, -119.878, 277.341, 120.122, 0, 0, 1.1617, -179.878, 1.1617, 60.1225, 1.1617, -59.8775, 2.26709E-010, 60.1224
0, 3240.00000, 277.341, 0.122483, 277.341, -119.878, 277.341, 120.122, 0, 0, 1.16168, -179.878, 1.16168, 60.1225, 1.16168, -59.8775, 2.26705E-010, 60.1225
0, 3300.00000, 277.341, 0.122484, 277.341, -119.878, 277.341, 120.122, 0, 0, 1.16168, -179.878, 1.16168, 60.1225, 1.16168, -59.8775, 2.26705E-010, 60.1224
0, 3360.00000, 277.341, 0.122483, 277.341, -119.878, 277.341, 120.122, 0, 0, 1.16167, -179.878, 1.16167, 60.1225, 1.16167, -59.8775, 2.26703E-010, 60.1224
0, 3420.00000, 277.341, 0.122471, 277.341, -119.878, 277.341, 120.122, 0, 0, 1.16158, -179.878, 1.16158, 60.1225, 1.16158, -59.8775, 2.26686E-010, 60.1224
0, 3480.00000, 277.341, 0.122479, 277.341, -119.878, 277.341, 120.122, 0, 0, 1.16162, -179.878, 1.16162, 60.1225, 1.16162, -59.8775, 2.26694E-010, 60.1225
0, 3540.00000, 277.341, 0.12247, 277.341, -119.878, 277.341, 120.122, 0, 0, 1.16156, -179.878, 1.16156, 60.1225, 1.16156, -59.8775, 2.26683E-010, 60.1224
1, 0.00000, 277.341, 0.122461, 277.341, -119.878, 277.341, 120.122, 0, 0, 1.16147, -179.878, 1.16147, 60.1225, 1.16147, -59.8775, 2.26665E-010, 60.1223
1, 60.00000, 277.341, 0.122482, 277.341, -119.878, 277.341, 120.122, 0, 0, 1.16163, -179.878, 1.16163, 60.1225, 1.16163, -59.8775, 2.26695E-010, 60.1224
1, 120.00000, 277.341, 0.122483, 277.341, -119.878, 277.341, 120.122, 0, 0, 1.16167, -179.878, 1.16167, 60.1225, 1.16167, -59.8775, 2.26703E-010, 60.1224
1, 180.00000, 277.341, 0.122522, 277.341, -119.877, 277.341, 120.123, 0, 0, 1.16198, -179.877, 1.16198, 60.1225, 1.16198, -59.8775, 2.26764E-010, 60.1225
1, 240.00000, 277.341, 0.122521, 277.341, -119.877, 277.341, 120.123, 0, 0, 1.16203, -179.877, 1.16203, 60.1225, 1.16203, -59.8775, 2.26775E-010, 60.1225
1, 300.00000, 277.341, 0.122528, 277.341, -119.877, 277.341, 120.123, 0, 0, 1.16208, -179.877, 1.16208, 60.1225, 1.16208, -59.8775, 2.26785E-010, 60.1225
1, 360.00000, 277.341, 0.122533, 277.341, -119.877, 277.341, 120.123, 0, 0, 1.16213, -179.877, 1.16213, 60.1225, 1.16213, -59.8775, 2.26794E-010, 60.1225
1, 420.00000, 277.341, 0.122525, 277.341, -119.877, 277.341, 120.123, 0, 0, 1.16208, -179.877, 1.16208, 60.1225, 1.16208, -59.8775, 2.26784E-010, 60.1225
1, 480.00000, 277.341, 0.122536, 277.341, -119.877, 277.341, 120.123, 0, 0, 1.16216, -179.877, 1.16216, 60.1225, 1.16216, -59.8775, 2.26799E-010, 60.1225
1, 540.00000, 277.394, 0.146856, 277.394, -119.853, 277.394, 120.147, 0, 0, 1.39488, -179.848, 1.39488, 60.152, 1.39488, -59.848, 2.72215E-010, 60.1521
1, 600.00000, 277.381, 0.147025, 277.381, -119.853, 277.381, 120.147, 0, 0, 1.39469, -179.854, 1.39469, 60.1461, 1.39469, -59.8539, 2.7218E-010, 60.146
1, 660.00000, 277.436, 0.171301, 277.436, -119.829, 277.436, 120.171, 0, 0, 1.62701, -179.823, 1.62701, 60.1765, 1.62701, -59.8235, 3.17518E-010, 60.1765
1, 720.00000, 277.423, 0.171483, 277.423, -119.829, 277.423, 120.171, 0, 0, 1.62662, -179.829, 1.62662, 60.1705, 1.62662, -59.8295, 3.17442E-010, 60.1705
1, 780.00000, 277.426, 0.171534, 277.426, -119.828, 277.426, 120.172, 0, 0, 1.62663, -179.828, 1.62663, 60.1717, 1.62663, -59.8283, 3.17443E-010, 60.1716
1, 840.00000, 277.425, 0.171541, 277.425, -119.828, 277.425, 120.172, 0, 0, 1.62689, -179.828, 1.62689, 60.1715, 1.62689, -59.8285, 3.17494E-010, 60.1715
1, 900.00000, 277.478, 0.195882, 277.478, -119.804, 277.478, 120.196, 0, 0, 1.85979, -179.799, 1.85979, 60.2011, 1.85979, -59.7989, 3.62948E-010, 60.201
1, 960.00000, 277.52, 0.220598, 277.52, -119.779, 277.52, 120.221, 0, 0, 2.09239, -179.774, 2.09239, 60.2256, 2.09239, -59.7744, 4.08344E-010, 60.2255
1, 1020.00000, 277.615, 0.269409, 277.615, -119.731, 277.615, 120.269, 0, 0, 2.5574, -179.72, 2.5574, 60.2795, 2.5574, -59.7205, 4.99097E-010, 60.2794
1, 1080.00000, 277.699, 0.318736, 277.699, -119.681, 277.699, 120.319, 0, 0, 3.02341, -179.671, 3.02341, 60.3287, 3.02341, -59.6713, 5.90051E-010, 60.3285
1, 1140.00000, 277.783, 0.367832, 277.783, -119.632, 277.783, 120.368, 0, 0, 3.48901, -179.622, 3.48901, 60.3777, 3.48901, -59.6223, 6.80928E-010, 60.3776
1, 1200.00000, 277.814, 0.392577, 277.814, -119.607, 277.814, 120.393, 0, 0, 3.72162, -179.603, 3.72162, 60.3973, 3.72162, -59.6027, 7.26332E-010, 60.3969
1, 1260.00000, 277.751, 0.368238, 277.751, -119.632, 277.751, 120.368, 0, 0, 3.48849, -179.637, 3.48849, 60.3628, 3.48849, -59.6372, 6.80827E-010, 60.3622
1, 1320.00000, 277.764, 0.367883, 277.764, -119.632, 277.764, 120.368, 0, 0, 3.48872, -179.631, 3.48872, 60.3689, 3.48872, -59.6311, 6.80869E-010, 60.3686
1, 1380.00000, 277.709, 0.343631, 277.709, -119.656, 277.709, 120.344, 0, 0, 3.25641, -179.662, 3.25641, 60.3384, 3.25641, -59.6616, 6.35529E-010, 60.3381
1, 1440.00000, 277.668, 0.31897, 277.668, -119.681, 277.668, 120.319, 0, 0, 3.02465, -179.686, 3.02465, 60.314, 3.02465, -59.686, 5.90292E-010, 60.3137
1, 1500.00000, 277.681, 0.319331, 277.681, -119.681, 277.681, 120.319, 0, 0, 3.02724, -179.68, 3.02724, 60.3202, 3.02724, -59.6798, 5.90799E-010, 60.3201
1, 1560.00000, 277.679, 0.31947, 277.679, -119.681, 277.679, 120.319, 0, 0, 3.02955, -179.681, 3.02955, 60.3193, 3.02955, -59.6807, 5.9125E-010, 60.3191
1, 1620.00000, 277.679, 0.319376, 277.679, -119.681, 277.679, 120.319, 0, 0, 3.02891, -179.681, 3.02891, 60.3194, 3.02891, -59.6806, 5.91123E-010, 60.3192
1, 1680.00000, 277.68, 0.319712, 277.68, -119.68, 277.68, 120.32, 0, 0, 3.03144, -179.68, 3.03144, 60.3197, 3.03144, -59.6803, 5.91618E-010, 60.3194
1, 1740.00000, 277.68, 0.319968, 277.68, -119.68, 277.68, 120.32, 0, 0, 3.03398, -179.68, 3.03398, 60.32, 3.03398, -59.68, 5.92115E-010, 60.3197
1, 1800.00000, 277.681, 0.320286, 277.681, -119.68, 277.681, 120.32, 0, 0, 3.03691, -179.68, 3.03691, 60.3203, 3.03691, -59.6797, 5.92685E-010, 60.3201
1, 1860.00000, 277.734, 0.344839, 277.734, -119.655, 277.734, 120.345, 0, 0, 3.27231, -179.65, 3.27231, 60.3501, 3.27231, -59.6499, 6.3863E-010, 60.35
1, 1920.00000, 277.721, 0.345096, 277.721, -119.655, 277.721, 120.345, 0, 0, 3.27284, -179.656, 3.27284, 60.3441, 3.27284, -59.6559, 6.38737E-010, 60.3438
1, 1980.00000, 277.776, 0.369532, 277.776, -119.63, 277.776, 120.37, 0, 0, 3.50677, -179.625, 3.50677, 60.3748, 3.50677, -59.6252, 6.84393E-010, 60.3747
1, 2040.00000, 277.871, 0.419217, 277.871, -119.581, 277.871, 120.419, 0, 0, 3.97792, -179.571, 3.97792, 60.4295, 3.97792, -59.5705, 7.76361E-010, 60.4294
1, 2100.00000, 277.956, 0.469379, 277.956, -119.531, 277.956, 120.469, 0, 0, 4.4519, -179.521, 4.4519, 60.4795, 4.4519, -59.5205, 8.68882E-010, 60.4791
1, 2160.00000, 278.04, 0.519137, 278.04, -119.481, 278.04, 120.519, 0, 0, 4.92376, -179.471, 4.92376, 60.5291, 4.92376, -59.4709, 9.60996E-010, 60.5288
1, 2220.00000, 278.071, 0.543995, 278.071, -119.456, 278.071, 120.544, 0, 0, 5.15742, -179.451, 5.15742, 60.5487, 5.15742, -59.4513, 1.00661E-009, 60.548
1, 2280.00000, 278.058, 0.543196, 278.058, -119.457, 278.058, 120.543, 0, 0, 5.15294, -179.458, 5.15294, 60.5424, 5.15294, -59.4576, 1.00574E-009, 60.5419
1, 2340.00000, 278.165, 0.592528, 278.165, -119.407, 278.165, 120.593, 0, 0, 5.62333, -179.397, 5.62333, 60.6031, 5.62333, -59.3969, 1.09757E-009, 60.603
1, 2400.00000, 278.196, 0.618118, 278.196, -119.382, 278.196, 120.618, 0, 0, 5.86016, -179.377, 5.86016, 60.623, 5.86016, -59.377, 1.14382E-009, 60.6218
1, 2460.00000, 278.238, 0.642769, 278.238, -119.357, 278.238, 120.643, 0, 0, 6.09576, -179.352, 6.09576, 60.6477, 6.09576, -59.3523, 1.18981E-009, 60.6473
1, 2520.00000, 278.331, 0.691869, 278.331, -119.308, 278.331, 120.692, 0, 0, 6.56331, -179.298, 6.56331, 60.702, 6.56331, -59.298, 1.28112E-009, 60.7014
1, 2580.00000, 278.415, 0.742038, 278.415, -119.258, 278.415, 120.742, 0, 0, 7.03735, -179.248, 7.03735, 60.7521, 7.03735, -59.2479, 1.37369E-009, 60.7512
1, 2640.00000, 278.549, 0.815918, 278.549, -119.184, 278.549, 120.816, 0, 0, 7.73985, -179.169, 7.73985, 60.831, 7.73985, -59.169, 1.51089E-009, 60.8305
1, 2700.00000, 278.621, 0.865909, 278.621, -119.134, 278.621, 120.866, 0, 0, 8.21019, -179.124, 8.21019, 60.8757, 8.21019, -59.1243, 1.60278E-009, 60.8741
1, 2760.00000, 278.755, 0.939756, 278.755, -119.06, 278.755, 120.94, 0, 0, 8.91412, -179.045, 8.91412, 60.9549, 8.91412, -59.0451, 1.74029E-009, 60.9543
1, 2820.00000, 279.075, 1.16318, 279.075, -118.837, 279.075, 121.163, 0, 0, 11.0329, -178.845, 11.0329, 61.1548, 11.0329, -58.8452, 2.15456E-009, 61.1516
1, 2880.00000, 279.324, 1.31252, 279.324, -118.687, 279.324, 121.313, 0, 0, 12.4467, -178.693, 12.4467, 61.3067, 12.4467, -58.6933, 2.43109E-009, 61.3055
1, 2940.00000, 279.641, 1.51077, 279.641, -118.489, 279.641, 121.511, 0, 0, 14.3267, -178.497, 14.3267, 61.5031, 14.3267, -58.4969, 2.79902E-009, 61.5018
1, 3000.00000, 279.92, 1.68343, 279.92, -118.317, 279.92, 121.683, 0, 0, 15.9631, -178.323, 15.9631, 61.6768, 15.9631, -58.3232, 3.11945E-009, 61.6751
1, 3060.00000, 280.178, 1.8047, 280.178, -118.195, 280.178, 121.805, 0, 0, 17.1224, -178.169, 17.1224, 61.8307, 17.1224, -58.1693, 3.346E-009, 61.826
1, 3120.00000, 280.271, 1.87856, 280.271, -118.121, 280.271, 121.879, 0, 0, 17.8084, -178.107, 17.8084, 61.8927, 17.8084, -58.1073, 3.48099E-009, 61.8869
1, 3180.00000, 280.385, 1.95064, 280.385, -118.049, 280.385, 121.951, 0, 0, 18.4952, -178.035, 18.4952, 61.965, 18.4952, -58.035, 3.61527E-009, 61.9588
1, 3240.00000, 280.399, 1.97284, 280.399, -118.027, 280.399, 121.973, 0, 0, 18.7018, -178.023, 18.7018, 61.9767, 18.7018, -58.0233, 3.65611E-009, 61.9689
1, 3300.00000, 281.389, 2.61453, 281.389, -117.385, 281.389, 122.615, 0, 0, 24.7809, -177.381, 24.7809, 62.6187, 24.7809, -57.3813, 4.84939E-009, 62.5813
1, 3360.00000, 283.107, 3.78355, 283.107, -116.216, 283.107, 123.784, 0, 0, 35.8464, -176.209, 35.8464, 63.7909, 35.8464, -56.2091, 7.03291E-009, 63.6999
1, 3420.00000, 281.537, 2.72652, 281.537, -117.273, 281.537, 122.727, 0, 0, 25.8532, -177.28, 25.8532, 62.7197, 25.8532, -57.2803, 5.06186E-009, 62.744
1, 3480.00000, 278.779, 0.977975, 278.779, -119.022, 278.779, 120.978, 0, 0, 9.25168, -179.026, 9.25168, 60.974, 9.25168, -59.026, 1.8072E-009, 60.971
1, 3540.00000, 278.631, 0.903335, 278.631, -119.097, 278.631, 120.903, 0, 0, 8.56148, -179.112, 8.56148, 60.8877, 8.56148, -59.1123, 1.67085E-009, 60.8834
2, 0.00000, 278.67, 0.903817, 278.67, -119.096, 278.67, 120.904, 0, 0, 8.56822, -179.093, 8.56822, 60.9066, 8.56822, -59.0934, 1.67283E-009, 60.9187
2, 60.00000, 278.818, 0.977223, 278.818, -119.023, 278.818, 120.977, 0, 0, 9.27164, -179.007, 9.27164, 60.9927, 9.27164, -59.0073, 1.8101E-009, 60.9819
2, 120.00000, 278.533, 0.857353, 278.533, -119.143, 278.533, 120.857, 0, 0, 8.11551, -179.169, 8.11551, 60.831, 8.11551, -59.169, 1.58431E-009, 60.8326
2, 180.00000, 278.39, 0.733904, 278.39, -119.266, 278.39, 120.734, 0, 0, 6.95658, -179.262, 6.95658, 60.7383, 6.95658, -59.2617, 1.35786E-009, 60.7384
2, 240.00000, 278.278, 0.685773, 278.278, -119.314, 278.278, 120.686, 0, 0, 6.49776, -179.325, 6.49776, 60.6753, 6.49776, -59.3247, 1.26836E-009, 60.6731
2, 300.00000, 278.249, 0.661122, 278.249, -119.339, 278.249, 120.661, 0, 0, 6.27094, -179.344, 6.27094, 60.6565, 6.27094, -59.3435, 1.22399E-009, 60.6562
2, 360.00000, 278.261, 0.6618, 278.261, -119.338, 278.261, 120.662, 0, 0, 6.27428, -179.337, 6.27428, 60.6626, 6.27428, -59.3374, 1.2247E-009, 60.6624
2, 420.00000, 278.26, 0.662063, 278.26, -119.338, 278.26, 120.662, 0, 0, 6.27801, -179.338, 6.27801, 60.6619, 6.27801, -59.3381, 1.22541E-009, 60.6603
2, 480.00000, 278.26, 0.662197, 278.26, -119.338, 278.26, 120.662, 0, 0, 6.27937, -179.338, 6.27937, 60.6622, 6.27937, -59.3378, 1.22566E-009, 60.6614
2, 540.00000, 278.312, 0.686676, 278.312, -119.313, 278.312, 120.687, 0, 0, 6.51371, -179.308, 6.51371, 60.6919, 6.51371, -59.3081, 1.27144E-009, 60.6914
2, 600.00000, 278.354, 0.711557, 278.354, -119.288, 278.354, 120.712, 0, 0, 6.74792, -179.283, 6.74792, 60.7165, 6.74792, -59.2835, 1.31716E-009, 60.7155
2, 660.00000, 278.395, 0.736452, 278.395, -119.264, 278.395, 120.736, 0, 0, 6.98405, -179.259, 6.98405, 60.7415, 6.98405, -59.2585, 1.36329E-009, 60.7408
2, 720.00000, 278.489, 0.785772, 278.489, -119.214, 278.489, 120.786, 0, 0, 7.45369, -179.204, 7.45369, 60.796, 7.45369, -59.204, 1.455E-009, 60.7953
2, 780.00000, 278.625, 0.884965, 278.625, -119.115, 278.625, 120.885, 0, 0, 8.39354, -179.119, 8.39354, 60.8813, 8.39354, -59.1187, 1.63863E-009, 60.8794
2, 840.00000, 278.838, 0.98292, 278.838, -119.017, 278.838, 120.983, 0, 0, 9.32984, -178.996, 9.32984, 61.0039, 9.32984, -58.9961, 1.82147E-009, 61.0043
2, 900.00000, 279.107, 1.18148, 279.107, -118.819, 279.107, 121.181, 0, 0, 11.2065, -178.826, 11.2065, 61.1741, 11.2065, -58.8259, 2.18845E-009, 61.1705
2, 960.00000, 279.506, 1.42909, 279.506, -118.571, 279.506, 121.429, 0, 0, 13.5528, -178.58, 13.5528, 61.4195, 13.5528, -58.5805, 2.64766E-009, 61.4167
2, 1020.00000, 280.362, 1.9498, 280.362, -118.05, 280.362, 121.95, 0, 0, 18.4831, -178.047, 18.4831, 61.9533, 18.4831, -58.0467, 3.61272E-009, 61.9282
2, 1080.00000, 284.164, 4.5532, 284.164, -115.447, 284.164, 124.553, 0, 0, 43.1576, -175.442, 43.1576, 64.5579, 43.1576, -55.4421, 8.47343E-009, 64.5256
2, 1140.00000, 284.439, 4.77411, 284.439, -115.226, 284.439, 124.774, 0, 0, 45.223, -175.234, 45.223, 64.7664, 45.223, -55.2336, 8.91137E-009, 64.6429
2, 1200.00000, 283.859, 4.3298, 283.859, -115.67, 283.859, 124.33, 0, 0, 41.0442, -175.667, 41.0442, 64.3334, 41.0442, -55.6666, 8.07378E-009, 64.2971
2, 1260.00000, 286.569, 6.44473, 286.569, -113.555, 286.569, 126.445, 0, 0, 60.9765, -173.544, 60.9765, 66.456, 60.9765, -53.544, 1.2094E-008, 66.2107
2, 1320.00000, 287.861, 7.59381, 287.861, -112.406, 287.861, 127.594, 0, 0, 71.7957, -172.401, 71.7957, 67.5992, 71.7957, -52.4008, 1.43329E-008, 67.3592
2, 1380.00000, 287.744, 7.51417, 287.744, -112.486, 287.744, 127.514, 0, 0, 71.0494, -172.501, 71.0494, 67.4991, 71.0494, -52.5009, 1.42196E-008, 67.4717
2, 1440.00000, 287.606, 7.36168, 287.606, -112.638, 287.606, 127.362, 0, 0, 69.616, -172.634, 69.616, 67.3662, 69.616, -52.6338, 1.3894E-008, 67.2969
2, 1500.00000, 287.371, 7.14765, 287.371, -112.852, 287.371, 127.148, 0, 0, 67.6026, -172.846, 67.6026, 67.1543, 67.6026, -52.8457, 1.34738E-008, 67.0411
